Date,action,close,proba,signal,net_ret
2007-10-19,BUY,7.456083297729492,0.6075469651113748,1,-0.0012
2008-10-20,SELL,6.122186183929443,0.43035255915777776,0,0.002305936511253971
2009-10-28,BUY,5.49713134765625,0.7508216758334585,1,-0.0012
2010-11-01,SELL,9.869085311889648,0.5498334017160916,0,0.024108920739654184
2011-11-01,BUY,13.418922424316406,0.62599240543834,1,-0.0012
2012-11-02,SELL,21.87413787841797,0.5020008831063812,0,0.004270565321558985
2013-11-08,BUY,27.53426170349121,0.5560812000247122,1,-0.0012
2014-11-10,SELL,39.3112678527832,0.44799202535985355,0,0.006185581985561496
2015-11-10,BUY,53.49321365356445,0.5510789696718333,1,-0.0012
2016-11-09,SELL,54.36539459228516,0.48166363738640783,0,0.006892504030336567
2017-11-24,BUY,65.17327117919922,0.6505239189351486,1,-0.0012
2018-11-26,SELL,71.63725280761719,0.3083854058098821,0,-0.006249120043809196
2020-02-27,BUY,81.2485580444336,0.6739031155181426,1,-0.0012
2021-02-26,SELL,105.07532501220705,0.020966522336778218,0,-0.03076841391002163
2022-04-29,BUY,164.37245178222656,0.6212555179179371,1,-0.0012
2023-05-02,SELL,135.7490234375,0.4522587602195773,0,-0.009008320361846199
2024-05-23,BUY,133.9289093017578,0.644780415722094,1,-0.0012
2025-05-28,SELL,145.26498413085938,0.38851850561950707,0,0.002653518427346936
