Date,action,close,proba,signal,net_ret
2006-10-10,BUY,8.619430541992188,0.5541733116146631,1,0.0
2007-10-11,SELL,11.996563911437988,0.5461834751923352,0,-0.014941112891997753
2008-10-10,BUY,10.8778715133667,0.6752819840889059,1,-0.0012
2009-10-13,SELL,12.95612621307373,0.5435218432798862,0,0.00559840818121158
2010-10-14,BUY,16.89815330505371,0.6507140580020833,1,-0.0012
2011-10-14,SELL,19.4918212890625,0.48234678163483174,0,0.007042579778986903
2012-10-23,BUY,19.73603630065918,0.5997101332154993,1,-0.0012
2013-11-05,SELL,33.320533752441406,0.281025633646517,0,0.009668355093112126
2014-11-07,BUY,40.98006057739258,0.6019620890647597,1,-0.0012
2015-11-09,SELL,57.64944076538086,0.3396411022285283,0,-0.011064757442186622
2016-11-10,BUY,45.00587844848633,0.602216129774675,1,-0.0012
2017-11-10,SELL,50.78004837036133,0.42775135005664894,0,-0.0019126996792100603
2018-12-20,BUY,62.03305435180664,0.581646618588718,1,-0.0012
2019-12-20,SELL,92.79570770263672,0.04781965119858847,0,-0.012964653308920514
2021-03-25,BUY,120.80329132080078,0.6003764712661637,1,-0.0012
2022-03-24,SELL,124.9974365234375,0.23753975693719964,0,-0.008117413039543518
2023-05-23,BUY,104.11205291748048,0.5934844788222489,1,-0.0012
2024-05-23,SELL,88.6723403930664,0.10566988059492571,0,-0.013091854484359698
2025-09-30,BUY,69.7300033569336,0.5502375967356479,1,-0.0012
