Date,action,close,proba,signal,net_ret
2006-10-10,BUY,14.4806547164917,0.55315169293509,1,0.0
2007-10-11,SELL,18.588321685791016,0.46927554061930193,0,-0.010825066105385715
2008-10-10,BUY,12.93873405456543,0.7049137651159594,1,-0.0012
2009-10-12,SELL,15.4899320602417,0.5144167136349198,0,0.014352377346183866
2010-10-15,BUY,18.928958892822266,0.5907775303530396,1,-0.0012
2011-10-14,SELL,14.69390869140625,0.25903696856491504,0,0.024122627646101825
2012-10-15,BUY,17.86754035949707,0.553095719305356,1,-0.0012
2013-10-17,SELL,24.86097717285156,0.41367665926489744,0,0.005960061287398545
2014-10-20,BUY,22.03299140930176,0.5758753380944178,1,-0.0012
2015-10-23,SELL,25.053146362304688,0.522699875005366,0,0.018568427129574384
2016-10-24,BUY,28.35503196716309,0.5695417843170147,1,-0.0012
2017-10-24,SELL,35.05177307128906,0.4746217321764094,0,0.0016458275257170486
2018-10-24,BUY,36.20318984985352,0.6697009769914627,1,-0.0012
2019-11-13,SELL,46.90342712402344,0.5172169859447727,0,0.0019497499438273292
2020-12-07,BUY,40.42038345336914,0.673573614676415,1,-0.0012
2021-12-16,SELL,53.09300231933594,0.5397345474998643,0,0.008390374908211796
2023-03-13,BUY,58.8300666809082,0.7429980354841267,1,-0.0012
2024-03-13,SELL,81.19851684570312,0.462578306946574,0,0.009168885180132681
2025-03-17,BUY,107.21976470947266,0.6609358624768356,1,-0.0012
