Date,action,close,proba,signal,net_ret
2007-10-11,BUY,32.75556182861328,0.6163740481471893,1,-0.0012
2008-10-10,SELL,9.724763870239258,0.4132721904478206,0,-0.10012070056377356
2009-10-12,BUY,9.860635757446287,0.5577265995567682,1,-0.0012
2010-10-14,SELL,15.975010871887209,0.4584859677330207,0,1.6688621373585127e-05
2011-10-13,BUY,20.303598403930664,0.6256542971529802,1,-0.0012
2012-10-23,SELL,37.647064208984375,0.49576996166839093,0,0.0008666901014745332
2013-10-25,BUY,63.42446899414063,0.5709291047343649,1,-0.0012
2014-11-03,SELL,108.51554870605467,0.49281536117188063,0,0.014700381787153473
2015-11-04,BUY,74.30418395996094,0.6666512851210987,1,-0.0012
2016-11-14,SELL,91.89998626708984,0.3629077736909615,0,0.037067641973043
2017-11-14,BUY,140.60142517089844,0.6289654497216312,1,-0.0012
2018-11-20,SELL,106.61329650878906,0.5489234922652224,0,-0.025102551876152755
2019-11-29,BUY,148.54043579101562,0.6258467092425848,1,-0.0012
2020-11-30,SELL,220.2920684814453,0.3185218578228054,0,-0.026660701938040175
2021-11-30,BUY,328.75909423828125,0.7555940947385472,1,-0.0012
2022-11-30,SELL,342.6280517578125,0.2821514436016043,0,0.02885293096515138
2024-01-17,BUY,541.6585083007812,0.5853966867997349,1,-0.0012
2025-01-17,SELL,765.7623901367188,0.19948193820005022,0,0.016729430488559106
