Date,action,close,proba,signal,net_ret
2006-10-10,BUY,51.050140380859375,0.5902145581894874,1,0.0
2007-10-11,SELL,63.547664642333984,0.5129193587565708,0,-0.006790874422668812
2008-10-15,BUY,37.57199096679688,0.6323061321916252,1,-0.0012
2009-10-19,SELL,33.93648910522461,0.43311554501312804,0,0.017178613635523067
2010-10-19,BUY,30.375587463378903,0.5794580200970145,1,-0.0012
2011-10-18,SELL,28.67396545410156,0.508882182227274,0,0.02589325008048147
2012-10-19,BUY,32.47135925292969,0.6423561752891647,1,-0.0012
2013-10-23,SELL,46.80369186401367,0.4781033693717472,0,-0.007760874133302974
2014-10-28,BUY,52.16558456420898,0.5742471638169665,1,-0.0012
2015-10-28,SELL,64.23668670654297,0.5414926040944682,0,0.020634539169137912
2016-10-27,BUY,70.78501892089844,0.5887399981963702,1,-0.0012
2017-10-27,SELL,102.0811996459961,0.4162988475953034,0,0.00575461633072747
2018-10-29,BUY,138.61485290527344,0.7215133125378888,1,-0.0012
2019-11-13,SELL,162.07640075683594,0.5484928961371276,0,0.014333927301889517
2020-11-18,BUY,135.24343872070312,0.5737056211178467,1,-0.0012
2021-12-08,SELL,195.3205718994141,0.4803656537937687,0,0.0019136772345552456
2022-12-08,BUY,155.04600524902344,0.5533036254121023,1,-0.0012
2023-12-22,SELL,196.92904663085935,0.5393292448747082,0,0.0013259791023739543
2024-12-24,BUY,230.35232543945312,0.5507611008003284,1,-0.0012
