Date,Open,High,Low,Close,Volume
2013-01-02,20.929238405924416,21.216927558836264,20.437773056392306,21.049108505249023,13767900
2013-01-03,20.977191386297932,20.977191386297932,20.473738701573485,20.875303268432617,16739300
2013-01-04,20.74943159775776,20.91125586704076,20.527673430072905,20.611581802368164,21372100
2013-01-07,20.467739387360744,21.246891492749658,20.467739387360744,20.653535842895508,17897100
2013-01-08,20.551646347335677,20.761417262185276,19.99425244635645,20.204023361206055,17863300
2013-01-09,20.14409578579105,20.34787428970469,20.14409578579105,20.317907333374023,18800400
2013-01-10,20.17406532679011,20.377843856811523,19.976281560602196,20.377843856811523,15658100
2013-01-11,20.37177435790566,20.559785015799,20.226217346383365,20.52945899963379,11191500
2013-01-14,20.626498530126533,20.77205555783709,20.49913757684884,20.675018310546875,11584900
2013-01-15,20.444553676956247,21.057103171136315,20.444553676956247,20.984323501586914,13040200
2013-01-16,20.905472322344583,21.55440902709961,20.893342383226347,21.55440902709961,16512700
2013-01-17,21.681782444619852,22.2579421611031,21.681782444619852,22.088125228881836,14424800
2013-01-18,22.094194581731237,22.63396453857422,21.857666381636086,22.63396453857422,17842200
2013-01-22,22.4277567797737,22.59150758215635,21.790949646208283,22.088125228881836,15809700
2013-01-23,22.385292556304126,22.949322060364707,22.13663456198545,22.92506217956543,10981600
2013-01-24,22.918999273061463,23.36173170419446,22.579367869080823,22.71885871887207,11327100
2013-01-25,22.755250703380714,22.949325148793566,22.221544821720432,22.803768157958984,8934600
2013-01-28,22.834097556698,22.967522311740982,22.264001764381735,22.3731689453125,7140100
2013-01-29,22.264002068617476,22.718864557527912,21.9850202973378,22.627893447875977,8838500
2013-01-30,22.32464546072434,22.761311753091963,22.32464546072434,22.397422790527344,10841800
2013-01-31,22.342836867472645,22.397420437477805,21.997141695289752,22.251863479614258,10720700
2013-02-01,22.34284307209346,22.561177412745675,22.148768616747045,22.549047470092773,9527500
2013-02-04,22.22154463957751,22.621823469154293,22.16696105765568,22.60969352722168,6348000
2013-02-05,22.694604872807385,22.88261553611912,22.54905017064047,22.561180114746094,7284400
2013-02-06,22.415618832859906,22.609693274512818,22.35497143742456,22.5247859954834,5738900
2013-02-07,22.78558209308008,22.78558209308008,21.712106153160935,22.088125228881836,9872500
2013-02-08,22.057798945901165,22.08812265090307,21.730299692910066,21.985021591186523,13858700
2013-02-11,21.9122447422488,21.942568447950634,21.68178041452407,21.742427825927734,6032100
2013-02-12,21.69390465117339,21.772748116092345,21.348209407324696,21.48163414001465,7473800
2013-02-13,21.48163040964608,21.572603800566206,21.31788200766895,21.39065933227539,4859800
2013-02-14,21.257237583789458,22.276129635296257,21.23297769838453,22.179092407226562,7570100
2013-02-15,22.397431827600435,22.931137859781654,22.397431827600435,22.79164695739746,13296300
2013-02-19,22.767379793209457,23.246502074566536,22.50659183315686,23.161592483520508,8292700
2013-02-20,23.143393424942797,23.731682732153832,22.809828205403786,23.416311264038086,8096400
2013-02-21,23.343536553372964,23.671035683335184,23.1615897646112,23.5194149017334,7260900
2013-02-22,23.525492353652837,23.56187987808236,23.131277206294957,23.32535171508789,4490400
2013-02-25,23.37386069009231,23.416314324661663,22.664274215698242,22.664274215698242,4665600
2013-02-26,22.803774195245698,22.803774195245698,22.41562520165776,22.494468688964844,4463000
2013-02-27,22.42169344138599,22.42775725780319,22.075998066837958,22.27613639831543,12238400
2013-02-28,22.233676604202774,22.524788296419576,22.13663937346384,22.391361236572266,10321000
2013-03-01,22.318578302815368,23.088812141099382,22.166957523158267,22.931127548217773,8929400
2013-03-04,22.761310738859844,23.19797932531934,22.761310738859844,23.19191551208496,5420800
2013-03-05,23.319283249759913,23.39206059766017,22.615762717256985,22.749187469482422,6650400
2013-03-06,22.779506636544227,22.961451108368408,22.664273364000977,22.888673782348633,5489500
2013-03-07,22.834090122989252,23.052422100221904,22.70672691100003,22.73705291748047,4442500
2013-03-08,22.828032182868657,22.83409831175997,22.536920461943748,22.646087646484375,4114500
2013-03-11,22.591509510819485,23.1373455653603,22.488408430267807,22.84623146057129,4614400
2013-03-12,22.864419808696198,23.22830884634226,22.470204756621232,22.54298210144043,6523900
2013-03-13,22.561178172807786,22.797706278632734,22.464140941865498,22.54298210144043,3710600
2013-03-14,22.70067653565798,22.797713798608648,22.3549811417993,22.77952003479004,9859700
2013-03-15,22.706736180108862,23.373869264667682,22.60969893498854,23.349609375,12208300
2013-03-18,23.076692371686953,23.34354654216571,23.04030484920386,23.14340591430664,5178700
2013-03-19,23.19798069659792,23.288954095337765,22.949322695398592,23.264694213867188,5108400
2013-03-20,23.349602367143603,23.768074927339185,23.29501878854855,23.689233779907227,7072900
2013-03-21,23.54368037521363,23.634653791206677,23.337475970706112,23.343542098999023,4736100
2013-03-22,23.39206264054055,23.63465690612793,23.22831185830163,23.63465690612793,3323400
2013-03-25,23.725628599719,23.968222871228264,23.610397593204837,23.846925735473633,6065000
2013-03-26,23.998543119462795,24.574702696130853,23.998543119462795,24.38669204711914,7249500
2013-03-27,24.392753471383497,24.435207107561915,24.0531220684065,24.350299835205078,4274800
2013-03-28,24.41701219185432,24.744513669443588,24.125900538513775,24.732383728027344,7263400
2013-04-01,24.23506866081752,24.950719037967627,24.23506866081752,24.938589096069336,5740000
2013-04-02,24.999243476528264,24.999243476528264,24.57470468496487,24.6899356842041,5510700
2013-04-03,24.71419150372791,25.138730225397637,24.47159728747381,24.605024337768555,4122100
2013-04-04,24.726325845543702,25.338872995930757,24.63535241987369,25.229705810546875,20687600
2013-04-05,25.053821563720703,25.169052537641626,24.92039452077559,25.053821563720703,14089800
2013-04-08,25.029564008503996,25.393453033133106,24.908266895777626,25.332805633544922,16449200
2013-04-09,25.44802968476389,26.418404008642437,25.35099248373097,25.80585479736328,8673900
2013-04-10,25.86651804682617,26.545778809957554,25.775544611014123,26.454805374145508,7809200
2013-04-11,26.57722362607713,26.754732136182273,26.387475243172396,26.442564010620117,6494100
2013-04-12,26.301774177719565,26.49764477281163,26.08753910905147,26.375225067138672,4199800
2013-04-15,26.2405665642809,26.338501874542118,25.34690656627703,25.36526870727539,7152500
2013-04-16,25.50605513157865,26.03245839399025,25.175524859683193,25.983491897583008,6998000
2013-04-17,25.79374082015877,25.97124932896427,25.353030683803706,25.854951858520508,5046200
2013-04-18,25.934510205478627,26.099776426953238,25.64070436784418,25.903905868530273,5009000
2013-04-19,26.020205337033147,26.063054214096955,25.830457031997284,25.946754455566406,6493200
2013-04-22,26.320137242793823,27.440274436931578,26.246686350789272,27.05465316772461,8531300
2013-04-23,27.30561181067165,28.352295750558874,27.177072169273924,27.630022048950195,9378100
2013-04-24,27.630025836096337,27.7524455596669,26.895509829634985,27.12810707092285,5541300
2013-04-25,27.391307776299744,27.415792187216912,26.78533144839053,27.079139709472656,5236900
2013-04-26,27.513721751596584,28.34617286928523,27.391302057531526,28.058486938476562,10096800
2013-04-29,28.05236920314261,28.113577887491715,27.57493259236539,27.685110092163086,6024700
2013-04-30,27.574928967320012,28.29720255550401,27.550444562814477,28.18702507019043,6798600
2013-05-01,27.99729270952607,28.211525533493564,27.880992889404297,27.880992889404297,6398100
2013-05-02,27.960554876190493,27.960554876190493,26.846539968094778,26.92611312866211,9649400
2013-05-03,27.121988079706913,27.403551819248204,26.828182133886163,27.34846305847168,4641200
2013-05-06,27.51373198690593,27.51373198690593,27.02405536344387,27.293376922607422,4085700
2013-05-07,27.238283184065217,27.54433130972887,27.189314363177324,27.489242553710938,3745600
2013-05-08,27.5504518646159,27.574936275610636,26.558856568948713,26.620067596435547,6973200
2013-05-09,26.528252138646096,27.207679364344873,26.473163381563438,27.079139709472656,5046900
2013-05-10,27.060770997120255,27.550447463989258,27.054651062830082,27.550447463989258,4455800
2013-05-13,27.415788019578063,27.415788019578063,27.036286712938068,27.26276397705078,3738400
2013-05-14,26.987320039260883,27.862617743013654,26.987320039260883,27.758560180664062,5760300
2013-05-15,27.98503729800514,28.72567309427423,27.838133191615135,28.174785614013672,6702500
2013-05-16,28.193160088556976,28.707321140885025,28.162553401603166,28.28497314453125,4605300
2013-05-17,28.174782764084053,28.976629496474732,28.06460527917659,28.87257194519043,5244800
2013-05-20,28.841975910312854,28.854218116044837,28.199275286636592,28.31557273864746,3537800
2013-05-21,28.272720587258124,28.74403490727685,28.260478383950446,28.486955642700195,4708800
2013-05-22,28.43799555687364,29.380624486196727,28.0646164137676,28.621623992919922,5203500
2013-05-23,28.229873120588852,28.737914033927456,28.168664441012336,28.517559051513672,3306200
2013-05-24,28.309450828811006,28.45023268246697,27.734081209309,27.81365203857422,4511700
2013-05-28,28.089106398935037,28.18092180264946,27.360712446335523,27.783058166503906,6181800
2013-05-29,27.477005752002928,27.65451426018679,26.803700677118265,26.858789443969727,6908400
2013-05-30,26.975084429697503,27.617785093799228,26.975084429697503,27.268890380859375,4852200
2013-05-31,27.097497506743288,27.35457677528069,26.12426451092307,26.13038444519043,9308800
2013-06-03,26.246683327638586,26.675151095743164,26.167110175071375,26.540489196777344,7176800
2013-06-04,26.577213269833518,27.219916084604762,26.552731198811774,26.70575523376465,4528400
2013-06-05,26.620069276694345,26.871028667826042,26.13039036573895,26.34462547302246,4801300
2013-06-06,26.454800171282507,26.669032920741387,26.105905502185564,26.62618637084961,4261300
2013-06-07,26.760851405604626,27.097503908926228,26.626189470291138,26.93223762512207,5463200
2013-06-10,27.134220454939516,27.134220454939516,26.45479342984751,26.883258819580078,4702700
2013-06-11,26.509895799454,26.962845825737,26.350749428626226,26.68128204345703,3574800
2013-06-12,26.87714885523189,26.932237616482272,26.148755087554303,26.179359436035156,3742600
2013-06-13,25.965124424746392,26.44256113570574,24.545061168223572,26.411956787109375,6096500
2013-06-14,26.30789711000776,26.626187447041392,26.014091183891015,26.448678970336914,4078500
2013-06-17,26.564973346387347,26.626182026256224,26.12426337945475,26.32625389099121,3457700
2013-06-18,26.301781980349716,26.662918934990135,26.093669119455875,26.650676727294922,3644900
2013-06-19,26.662915831158628,26.82818211336176,26.32626099613627,26.34462547302246,3663300
2013-06-20,26.105910372275872,26.185481216940726,25.04086169137251,25.13267707824707,7474900
2013-06-21,25.499937196807686,26.142637981728672,25.21837339921755,26.087549209594727,9825700
2013-06-24,25.750888339442234,25.952881217144732,25.291816164622187,25.640710830688477,6042400
2013-06-25,25.799863902868122,26.179363012796493,25.469331290206746,26.093669891357422,4686900
2013-06-26,26.38134774261518,26.69351814126267,26.338501191422296,26.552736282348633,4733700
2013-06-27,26.662918959212835,26.919998316158697,26.161000118065065,26.399717330932617,5163900
2013-06-28,26.03245959227945,26.301783507284792,25.291823495939777,25.304065704345703,10753100
2013-07-01,25.340786363729997,25.665196637744224,25.13879347503,25.46932601928711,4588200
2013-07-02,25.450959469275162,26.05693336047035,25.450959469275162,25.836578369140625,4365900
2013-07-03,25.634592692101457,25.897794277572583,25.469326417389677,25.848825454711914,2417500
2013-07-05,25.983495423412844,26.216092734056105,25.897802291850248,26.148761749267578,2743700
2013-07-08,26.25893378378555,26.742488115306163,26.209964956057668,26.73636817932129,3978300
2013-07-09,26.93223593568132,27.073017797876943,26.473163732232205,26.516010284423828,3805700
2013-07-10,26.540495186135566,27.00568733351085,26.540495186135566,26.877147674560547,3080100
2013-07-11,27.142761876115443,27.247776066026525,26.765952629708828,27.043926239013672,4061400
2013-07-12,27.136590139119612,27.865503966188687,27.05628543439428,27.828439712524414,5693900
2013-07-15,27.76667415265243,27.77902890647227,27.513407590416563,27.562824249267578,3265800
2013-07-16,27.51340932875812,27.655485472020366,26.99452141768237,27.062471389770508,3714500
2013-07-17,27.161301311162443,27.27249172256226,27.019225198024447,27.155122756958008,3645400
2013-07-18,27.155121627853163,27.525757102584276,27.062464526491308,27.37750244140625,3043700
2013-07-19,27.482519997852943,27.74196274097803,27.253960602515296,27.50105094909668,4317900
2013-07-22,27.365151947793905,27.859330301232035,27.056290182341538,27.779027938842773,3810500
2013-07-23,27.748128030720665,27.853142211483743,27.321899824679047,27.371318817138672,3535100
2013-07-24,27.35279156067417,27.408386761262037,26.803018108431825,26.957448959350586,3088100
2013-07-25,26.815380865851424,27.445459208501,26.77831660225022,27.328092575073242,4088500
2013-07-26,27.803736632262922,27.871686601462095,27.284848743248247,27.66783905029297,4491100
2013-07-29,27.624583989927302,28.075521671426742,27.470153180245557,27.834609985351562,4326200
2013-07-30,27.846975418234194,27.93963252574099,27.303378099767727,27.612239837646484,3619700
2013-07-31,27.698720166015033,28.359684082692162,27.680189216188126,28.09406280517578,6020600
2013-08-01,27.884040161274573,28.353511370309736,27.82226874997282,27.951990127563477,3652400
2013-08-02,27.86550075344779,28.056993484232166,27.680184219348117,27.995222091674805,3190700
2013-08-05,27.828439985136864,28.026111293760373,27.476337819374496,27.6184139251709,2953500
2013-08-06,27.43926848870223,27.791372945748268,27.43926848870223,27.72342300415039,4980600
2013-08-07,27.61223753576431,27.711073189389,27.315730574890246,27.531932830810547,3299400
2013-08-08,27.711064866320736,27.908736114199197,27.55663405663899,27.834609985351562,2892400
2013-08-09,27.73578288471027,27.797554284994668,27.470161621917207,27.6184139251709,3290800
2013-08-12,27.61841764240329,27.921103199962932,27.4207463071747,27.822267532348633,3826400
2013-08-13,27.871675281966965,27.908739529139574,27.599877871983473,27.754308700561523,2791800
2013-08-14,27.70488630437815,27.93962179480965,27.457798422832443,27.538103103637695,2990500
2013-08-15,27.550458992866083,27.562813741976136,26.642407319337813,26.691823959350586,4363100
2013-08-16,26.52504854669255,26.64859372871416,26.2038320160077,26.56211280822754,6093300
2013-08-19,26.56828196806617,27.062462565226845,26.531220072778527,26.79066276550293,3326900
2013-08-20,26.741252351268486,26.858618974409328,26.469452488205917,26.543581008911133,2803000
2013-08-21,26.450919363571245,26.487983620879405,26.09881716664204,26.135881423950195,4118800
2013-08-22,26.19146793015093,26.623872339615367,26.12351799254158,26.51268196105957,4077700
2013-08-23,26.56827565459018,26.870961080601926,26.46944002993011,26.827720642089844,2738100
2013-08-26,26.82773504370547,27.019230200219322,26.67948034891597,26.840089797973633,3493400
2013-08-27,26.57447087519668,26.61771134083092,26.315025724962602,26.333559036254883,4473000
2013-08-28,26.271778506825736,26.444742681335224,26.160588093365362,26.290311813354492,3009700
2013-08-29,26.142066405432637,26.6177139301072,26.105002135671246,26.327383041381836,2788900
2013-08-30,26.413858444802415,26.580644089127617,26.129706172142463,26.32120132446289,3170700
2013-09-03,26.562106298657206,26.73506809724274,26.1358779993881,26.308839797973633,2925600
2013-09-04,26.315026585072243,26.64859792209231,26.308850385392045,26.64242172241211,3190700
2013-09-05,26.580636913252587,26.969803311616264,26.562105965473087,26.87714385986328,3355500
2013-09-06,26.88950233359675,27.396035398743795,26.4941596833774,27.11188316345215,3992200
2013-09-09,27.105706210506295,27.4516298415992,26.870970634816107,27.445453643798828,3287500
2013-09-10,27.538116418429915,27.680192549209195,27.241607046928127,27.661659240722656,4282300
2013-09-11,27.680189318966757,27.77902497912393,27.420744238286673,27.76667022705078,3441700
2013-09-12,27.698720747224048,27.766670706585863,27.48869467120937,27.612239837646484,2597900
2013-09-13,27.618414313850323,27.72960472106934,27.445452505477597,27.729604721069336,2273500
2013-09-16,27.99522497769818,28.3843913889259,27.91492027395294,28.304086685180664,3531700
2013-09-17,28.36586864957073,29.465418340129713,28.32880673898215,29.403644561767578,7293800
2013-09-18,29.150370952936317,29.910170570896835,28.958878177126024,29.601308822631836,6689400
2013-09-19,29.780450601666022,29.792805354948594,29.224500842519692,29.28009605407715,5326500
2013-09-20,29.304800992755755,29.650726989278105,29.23685338947157,29.551891326904297,10495300
2013-09-23,29.37892497892338,29.37892497892338,28.989758587368282,29.094770431518555,3179500
2013-09-24,29.002112181684456,29.002112181684456,28.378210269379927,28.40291976928711,7162700
2013-09-25,28.47086869313139,28.514109138201942,27.80990491113582,28.001399993896484,4571900
2013-09-26,28.00140579798608,28.18054381194088,27.680189313432493,27.797555923461914,5033900
2013-09-27,27.717239546677693,27.735772845196813,27.192175765033976,27.383670806884766,6617300
2013-09-30,27.50104267503424,27.76666389294361,27.198357209360488,27.63076400756836,5818400
2013-10-01,27.680187908410932,28.353506545303745,27.680187908410932,28.291732788085938,4159700
2013-10-02,28.00758200128527,28.3967484440897,27.87168208490925,28.3843936920166,4056800
2013-10-03,28.168185078026305,28.625301414311547,27.859323389203965,28.421451568603516,7020800
2013-10-04,28.526470265677908,28.958877169488737,28.41527985165718,28.90945816040039,4141400
2013-10-07,28.489409553573985,29.020652185231782,28.47087860107422,28.47087860107422,4703700
2013-10-08,28.594421844612803,28.61295279585654,27.420746232993505,27.50105094909668,7091500
2013-10-09,27.624590119913893,27.98904700589407,27.3774998270221,27.680185317993164,5113000
2013-10-10,28.110252074934426,28.471759796142578,27.7425125278253,28.471759796142578,3967500
