Date,action,close,proba,signal,net_ret
2007-10-11,BUY,35.18605422973633,0.5653424936957435,1,-0.0012
2008-10-14,SELL,24.66954803466797,0.24164315804389733,0,0.02832636820735921
2009-10-15,BUY,33.348907470703125,0.6368945771195403,1,-0.0012
2010-10-15,SELL,37.86080932617188,0.5381974556860354,0,0.0019796550592786413
2011-10-17,BUY,35.992462158203125,0.7161268309861606,1,-0.0012
2012-10-18,SELL,55.27824401855469,0.1335414304946487,0,0.03466429739221453
2013-10-23,BUY,66.08477020263672,0.5635033318331102,1,-0.0012
2014-11-12,SELL,80.79878234863281,0.5255301547243962,0,-3.467126659719593e-05
2015-11-13,BUY,89.83161163330078,0.61995560654642,1,-0.0012
2016-11-14,SELL,92.01622009277344,0.5298619457403057,0,0.01602906827105608
2017-11-28,BUY,111.663818359375,0.5854246322353108,1,-0.0012
2018-12-12,SELL,105.39654541015624,0.4797113211478459,0,0.007397128245369845
2019-12-18,BUY,119.90309143066406,0.562248744922836,1,-0.0012
2020-12-17,SELL,125.33464813232422,0.1991581932896535,0,0.0030927331099760216
2022-05-02,BUY,158.77012634277344,0.5952860126333912,1,-0.0012
2023-05-03,SELL,170.80819702148438,0.3911430534474059,0,-0.008844201425226149
2024-12-18,BUY,233.1613006591797,0.5826609131432252,1,-0.0012
