Date,action,close,proba,signal,net_ret
2007-10-11,BUY,62.71136474609375,0.5913485630166373,1,-0.0012
2008-10-14,SELL,34.129337310791016,0.2628105120874152,0,0.08481840676451444
2009-10-21,BUY,32.63243865966797,0.615826842524975,1,-0.0012
2010-10-21,SELL,49.54743576049805,0.5388753650233059,0,0.003980619366563999
2011-10-20,BUY,65.82453918457031,0.5709984325155641,1,-0.0012
2012-10-19,SELL,67.28044128417969,0.4328339287665293,0,-0.010972711909588727
2013-10-24,BUY,83.0879135131836,0.5933621124849038,1,-0.0012
2014-10-31,SELL,127.5015640258789,0.4701582673721253,0,0.010974461509427248
2015-11-04,BUY,163.49864196777344,0.5698790119304029,1,-0.0012
2016-11-04,SELL,155.76046752929688,0.5078109256480242,0,0.011563823722119483
2017-11-06,BUY,238.3566436767578,0.6662655249607005,1,-0.0012
2018-11-06,SELL,312.8642272949219,0.5010897858782203,0,0.014721086650036554
2019-11-08,BUY,301.8645324707031,0.6264479383238293,1,-0.0012
2020-11-09,SELL,404.8109130859375,0.47224378711752973,0,-0.02330143105877771
2021-11-17,BUY,422.3067626953125,0.6658973307122504,1,-0.0012
2022-11-17,SELL,504.4771728515625,0.42323808119345074,0,0.003939001486727191
2023-11-20,BUY,490.0541687011719,0.5782550519133505,1,-0.0012
2024-11-20,SELL,289.8988342285156,0.46974484944983447,0,0.05708343028745109
