Date,action,close,proba,signal,net_ret
2011-06-28,BUY,1.8739999532699585,0.6556310546110329,1,0.0
2012-06-27,SELL,2.130666971206665,0.49693474491168216,0,0.009872776323016953
2013-07-03,BUY,7.682666778564453,0.8175951796232998,1,-0.0012
2014-07-03,SELL,15.283332824707031,0.48736270474996946,0,-0.001984558531352397
2015-07-08,BUY,16.997333526611328,0.6015374119629979,1,-0.0012
2016-07-07,SELL,14.395999908447266,0.5047989714291726,0,0.005794990541306035
2017-07-07,BUY,20.881332397460938,0.7647095936750498,1,-0.0012
2018-07-09,SELL,21.233999252319336,0.46539920865834433,0,0.029910407612896518
2019-07-16,BUY,16.825332641601562,0.5906101954836114,1,-0.0012
2020-07-15,SELL,103.06732940673828,0.09542860979729957,0,0.018057581163604654
2022-01-27,BUY,276.3666687011719,0.8093416800112146,1,-0.0012
2023-01-30,SELL,166.66000366210938,0.04358955769597788,0,-0.06438150994943417
2024-03-08,BUY,175.33999633789062,0.5809656737863114,1,-0.0012
2025-03-14,SELL,249.97999572753903,0.5484987694262924,0,0.037440532386444715
