Date,action,close,proba,signal,net_ret
2007-10-24,BUY,25.31218719482422,0.5701907730801827,1,-0.0012
2008-10-23,SELL,12.023919105529783,0.3253902052005394,0,-0.04213873346183219
2009-10-28,BUY,19.121849060058597,0.5774528574118041,1,-0.0012
2010-10-28,SELL,26.689212799072266,0.5062052105816186,0,0.010905483574880172
2011-11-02,BUY,25.5062255859375,0.5693426753488857,1,-0.0012
2012-11-05,SELL,41.83648681640625,0.5027800661011289,0,-0.01390276523209246
2013-11-06,BUY,47.7576789855957,0.5718161775506863,1,-0.0012
2014-11-06,SELL,50.68570709228516,0.4735614653947276,0,0.005354482459362188
2015-11-10,BUY,55.76359558105469,0.5661309635449766,1,-0.0012
2016-11-09,SELL,59.0012092590332,0.4635145157210927,0,-0.046522573397539756
2017-11-20,BUY,79.13382720947266,0.6155784235864434,1,-0.0012
2018-11-20,SELL,81.6258544921875,0.40961158196753655,0,-0.024714621728723317
2020-02-27,BUY,115.4964599609375,0.7253384325000173,1,-0.0012
2021-03-01,SELL,123.38871002197266,0.47629710476370696,0,-0.014169479864712974
2022-05-04,BUY,153.80233764648438,0.6350594637153045,1,-0.0012
2023-05-16,SELL,96.78130340576172,0.5469594269205796,0,-0.022710114793222512
2024-10-04,BUY,105.5715103149414,0.561526373234141,1,-0.0012
2025-10-08,SELL,96.41999816894533,0.16196091279494998,0,0.012253844728909648
