Date,action,close,proba,signal,net_ret
2007-10-11,BUY,18.03636932373047,0.5512816652474737,1,-0.0012
2008-10-13,SELL,15.145405769348145,0.30605378062886796,0,0.12949517661179386
2009-10-13,BUY,16.91714096069336,0.5540140117283358,1,-0.0012
2010-10-13,SELL,23.32250595092773,0.3389156533426264,0,0.022055599879830502
2011-10-13,BUY,25.57633209228516,0.5884017067381498,1,-0.0012
2012-10-12,SELL,25.673282623291016,0.507846980015839,0,0.0079145117796676
2013-10-17,BUY,27.578508377075195,0.5551539756770433,1,-0.0012
2014-10-17,SELL,32.1619987487793,0.4626909003493662,0,0.007053107905681567
2015-10-19,BUY,31.751026153564453,0.6915556507967665,1,-0.0012
2016-10-18,SELL,33.5984001159668,0.39650914466934667,0,0.0021951493862312
2017-10-19,BUY,43.84880828857422,0.5627947572976975,1,-0.0012
2018-10-19,SELL,42.96491241455078,0.501966433224903,0,0.0032322390904938395
2020-01-07,BUY,49.73025131225586,0.5506967139803491,1,-0.0012
2021-01-06,SELL,58.6868896484375,0.48676833176615353,0,-0.003591498094582944
2022-01-21,BUY,78.2969741821289,0.653682610615097,1,-0.0012
2023-01-24,SELL,86.90520477294922,0.05576745647483018,0,0.007005069561468381
2024-01-31,BUY,109.87747955322266,0.6584118943730595,1,-0.0012
2025-02-03,SELL,167.6403045654297,0.2547623389374964,0,-0.009785122814262047
