Date,Open,High,Low,Close,Volume
2005-10-10,14.247514405272382,14.280286897520954,14.009920087184002,14.059077262878418,2153300
2005-10-11,14.059072825317825,14.157388708352988,13.960758504960607,13.985336303710938,1844200
2005-10-12,14.022207948242881,14.11233073254967,13.751841158000834,13.805095672607422,2598700
2005-10-13,13.800997428128804,13.825576793882087,13.420025853683129,13.633042335510254,2578900
2005-10-14,13.70678259674383,13.70678259674383,13.563406830897017,13.641239166259766,2211600
2005-10-17,13.628948108782268,13.887026009223543,13.624850766017422,13.850157737731934,2559400
2005-10-18,13.850157625359678,13.903410579443406,13.61665909536675,13.645334243774414,1884000
2005-10-19,13.66171311978738,13.846054397395978,13.436407808344748,13.772317886352539,3290100
2005-10-20,13.850157625359678,13.936183070582675,13.55930723587303,13.645334243774414,3622800
2005-10-21,13.67810542559616,13.895217714041046,13.661719179723,13.862446784973145,4223200
2005-10-24,13.92799415256951,14.136913377279356,13.86245071318222,14.108238220214844,2055000
2005-10-25,14.329439933415575,14.329439933415575,13.944372636812107,14.173773765563965,2574200
2005-10-26,14.120525790651886,14.227033271786837,13.977148472084272,14.01811408996582,2231300
2005-10-27,14.091846886791723,14.104135787544363,13.800996546661537,13.86653995513916,2617800
2005-10-28,13.940276276985724,14.095942455801424,13.882925990758388,14.075460433959961,2187600
2005-10-31,14.145101276802468,14.41137227994962,14.112330350555071,14.333539962768555,2622100
2005-11-01,14.263899871626602,14.382697805515642,14.165585525612357,14.235224723815918,2359200
2005-11-02,14.259797090020905,14.308954238891602,14.05906959122605,14.308954238891602,2107000
2005-11-03,14.368171369109337,14.380592913556736,14.248091174300072,14.289497375488281,3534700
2005-11-04,14.343326700669216,14.364029801263321,14.268794274894177,14.289497375488281,2359600
2005-11-07,14.347469526869517,14.368172629279401,14.115590673060604,14.165278434753418,2158800
2005-11-08,14.15699570445426,14.301920568402043,14.09902639069328,14.223246574401855,2006000
2005-11-09,14.260520422813146,14.33091289831614,14.202551078014316,14.285365104675293,2404800
2005-11-10,14.285354767393532,14.34746563733065,14.181837703861696,14.293636322021484,3675500
2005-11-11,14.268791285956421,14.301917503604177,14.132149587021921,14.26465129852295,2229100
2005-11-14,14.202543459735129,14.264654341300977,14.053478607613359,14.082463264465332,2041900
2005-11-15,14.078326435695798,14.165280425766483,14.020357108982006,14.099029541015625,1936300
2005-11-16,14.161142709327695,14.30606604937179,14.086610254577607,14.128016471862793,1573700
2005-11-17,14.16942313372137,14.277080237767072,14.115593791925612,14.260517120361328,1983600
2005-11-18,14.471691212774143,14.471691212774143,14.223249219607023,14.405440330505371,2621400
2005-11-21,14.384738413932372,14.463410849515734,14.30192440937076,14.347472190856934,1160400
2005-11-22,14.272936535091791,14.388875167678993,14.165277879507617,14.31848430633545,1580500
2005-11-23,14.318493179208778,14.488261244789816,14.252240685766049,14.42615032196045,1379300
2005-11-25,14.459267616271973,14.484112288644555,14.388876747201353,14.459267616271973,417000
2005-11-28,14.388880574770306,14.566930158605963,14.376459025052561,14.442709922790527,1604600
2005-11-29,14.513098001815962,14.575208897476143,14.442707127643736,14.517239570617676,1679000
2005-11-30,14.492392750514396,14.517237421008785,14.335046329807513,14.372312545776367,2107500
2005-12-01,14.554512158686164,14.554512158686164,14.405447207532788,14.42615032196045,2293800
2005-12-02,14.409582641016751,14.537944437143127,14.355753296893319,14.508959770202637,1443500
2005-12-05,14.450987286917268,14.500675050908468,14.347470190534036,14.492393493652344,1757400
2005-12-06,14.575210665470589,14.587632214291101,14.40958264331631,14.44684886932373,1952600
2005-12-07,14.455125511635199,14.529657938298657,14.32262377079913,14.35988998413086,1815700
2005-12-08,14.335047064877083,14.521378154276006,14.30192241539813,14.492393493652344,2514800
