Date,action,close,proba,signal,net_ret
2006-10-10,BUY,7.673928260803223,0.5830024219752259,1,0.0
2007-10-11,SELL,6.755807399749756,0.42455583081136394,0,0.000999285499244974
2008-10-10,BUY,3.919722080230713,0.7742512454315298,1,-0.0012
2009-10-12,SELL,5.547072887420654,0.3610637747246361,0,-0.007768504177465128
2010-10-12,BUY,5.91904354095459,0.5666877813323029,1,-0.0012
2011-10-13,SELL,6.548851490020752,0.5172102060362163,0,0.017984790908835847
2012-10-12,BUY,8.208576202392578,0.6787015407713242,1,-0.0012
2013-10-17,SELL,10.16864776611328,0.49403217339635547,0,0.007015996845601703
2014-10-20,BUY,11.254911422729492,0.5704808459714396,1,-0.0012
2015-10-20,SELL,13.391582489013672,0.46024340610679493,0,0.004185529030012659
2016-10-20,BUY,13.759066581726074,0.6087140587761142,1,-0.0012
2017-10-20,SELL,17.48639678955078,0.4969256143839776,0,0.008736651396288854
2018-10-30,BUY,19.31007575988769,0.5588404151868535,1,-0.0012
2019-10-31,SELL,27.45848274230957,0.5367442958910806,0,-0.005757303416159008
2020-10-30,BUY,24.05031013488769,0.8524753106027481,1,-0.0012
2021-11-01,SELL,32.47373962402344,0.29208612974781695,0,0.0045786695142161285
2022-11-14,BUY,42.88434219360352,0.7307568061672269,1,-0.0012
2023-11-15,SELL,43.74663543701172,0.3561618360122362,0,-0.00017758463644814587
2024-12-11,BUY,59.65754318237305,0.6246934273870544,1,-0.0012
