Date,action,close,proba,signal,net_ret
2007-10-11,BUY,19.940444946289062,0.5948163444309242,1,-0.0012
2008-10-13,SELL,15.98320770263672,0.21110442016419856,0,0.07456399162964153
2009-10-13,BUY,16.10315704345703,0.6066810601367234,1,-0.0012
2010-10-15,SELL,19.06859970092773,0.48361480293678333,0,0.0025815111285139927
2011-10-17,BUY,17.717363357543945,0.7004823816532049,1,-0.0012
2012-10-16,SELL,22.18448829650879,0.4965544442297358,0,0.0019758010874365364
2013-10-18,BUY,23.298433303833008,0.5703585377244897,1,-0.0012
2014-10-20,SELL,27.731334686279297,0.519650634602895,0,0.012224354126256422
2015-10-21,BUY,32.12407684326172,0.5643724715623984,1,-0.0012
2016-10-20,SELL,37.8136100769043,0.492317125801604,0,-0.008293952551191607
2017-10-25,BUY,44.44490432739258,0.6334852029476897,1,-0.0012
2018-10-25,SELL,59.73114776611328,0.1850444088445422,0,-0.00495113276167216
2020-03-20,BUY,30.261245727539062,0.5502839778323994,1,-0.0012
2021-03-22,SELL,69.53131103515625,0.014827453218680297,0,-0.015001635748620477
