Date,action,close,proba,signal,net_ret
2006-10-10,BUY,131.73707580566406,0.6838384489796454,1,0.0
2007-10-12,SELL,173.2302703857422,0.3264439812483557,0,0.018668391490175164
2008-10-27,BUY,69.59210968017578,0.5543022376280784,1,-0.0012
2009-10-27,SELL,135.19509887695312,0.49447791174337963,0,-0.005436980500674003
2010-10-27,BUY,122.3645248413086,0.55410245808697,1,-0.0012
2011-10-26,SELL,82.05213165283203,0.4517077806588747,0,0.05744161589967987
2012-10-26,BUY,93.65839385986328,0.5836493145359918,1,-0.0012
2013-10-30,SELL,128.8684539794922,0.5458379313450804,0,-0.001569881666273719
2014-10-31,BUY,153.08737182617188,0.6013603250322784,1,-0.0012
2015-11-03,SELL,155.64292907714844,0.4905789785938167,0,0.004125154232847185
2016-11-04,BUY,145.86648559570312,0.5508174605193158,1,-0.0012
2017-11-06,SELL,204.4276428222656,0.4254993275379501,0,-0.004923311182151745
2018-11-14,BUY,172.19125366210938,0.5664970085418365,1,-0.0012
2019-11-15,SELL,190.85296630859372,0.5341968894890505,0,0.002536806521054348
2020-11-16,BUY,197.3766326904297,0.6699358627370586,1,-0.0012
2021-11-16,SELL,364.1118469238281,0.44683411882379626,0,-0.005448662069541109
2022-11-16,BUY,354.019775390625,0.5807361960553922,1,-0.0012
2023-11-22,SELL,322.97247314453125,0.5098657920642319,0,0.009756333048223188
2024-12-12,BUY,582.6520385742188,0.7974767165225389,1,-0.0012
