Date,action,close,proba,signal,net_ret
2007-10-11,BUY,39.667518615722656,0.5593613729241601,1,-0.0012
2008-10-13,SELL,36.903202056884766,0.2631730280034752,0,0.10625147664157816
2009-10-13,BUY,40.655269622802734,0.5647848861723674,1,-0.0012
2010-10-13,SELL,38.062442779541016,0.48854462377064634,0,-0.009244038058789393
2011-10-25,BUY,38.94598007202149,0.5816566205303821,1,-0.0012
2012-10-24,SELL,61.54978942871094,0.529283302007484,0,0.0008617685947641463
2013-10-31,BUY,83.2149887084961,0.5527478846307029,1,-0.0012
2014-10-31,SELL,118.4937515258789,0.2290682987194933,0,0.0025126713319397545
2015-11-12,BUY,112.9564208984375,0.5619536000466985,1,-0.0012
2016-11-11,SELL,113.67656707763672,0.4880306284518348,0,-0.017892025108321906
2017-11-14,BUY,133.38450622558594,0.5619407581670252,1,-0.0012
2018-11-15,SELL,156.37908935546875,0.4842435423706924,0,0.016838478498130895
2019-12-03,BUY,194.8938446044922,0.6029566028273259,1,-0.0012
2020-12-08,SELL,196.9853973388672,0.5159242282254877,0,0.009795810474667023
2022-01-05,BUY,199.70870971679688,0.6994125284045135,1,-0.0012
2023-01-10,SELL,250.6166076660156,0.31577261984691446,0,0.01271962566409477
2024-01-26,BUY,295.17626953125,0.5731642087083586,1,-0.0012
2025-01-29,SELL,274.7459716796875,0.28129600141652783,0,0.003723332658761437
