Date,action,close,proba,signal,net_ret
2007-10-11,BUY,29.360153198242188,0.6224154482349281,1,-0.0012
2008-10-13,SELL,28.824363708496094,0.3426336754145388,0,0.10656617400094279
2009-10-13,BUY,34.4652214050293,0.5581866395530749,1,-0.0012
2010-10-14,SELL,41.45975112915039,0.47555665055806706,0,0.0010282753983882132
2011-10-17,BUY,50.26903533935547,0.6128421726545407,1,-0.0012
2012-10-17,SELL,59.03205871582031,0.4946283804267547,0,0.014173477118583168
2013-10-21,BUY,75.67276000976562,0.5678013931751171,1,-0.0012
2014-11-05,SELL,76.3818588256836,0.5272475144257897,0,0.008674383071713844
2015-11-11,BUY,86.04763793945312,0.5790099822762032,1,-0.0012
2016-11-10,SELL,97.21459197998048,0.348250144163152,0,-0.02955135033736691
2017-11-10,BUY,81.43496704101562,0.6201184967047382,1,-0.0012
2018-11-12,SELL,91.21314239501952,0.41591250069206465,0,0.010493873532352628
2019-11-13,BUY,87.07827758789062,0.5602986686552996,1,-0.0012
2020-11-12,SELL,100.9028091430664,0.5187874631318348,0,-0.01003090452357338
2021-11-30,BUY,111.55860137939452,0.5515579546234664,1,-0.0012
2022-11-30,SELL,139.79627990722656,0.04712061624917527,0,0.015233340589063095
2023-12-11,BUY,113.67491912841795,0.5557606837634737,1,-0.0012
2024-12-11,SELL,109.91664123535156,0.17331224390541808,0,-0.016417416119996052
