Date,action,close,proba,signal,net_ret
2007-12-12,BUY,17.691038131713867,0.5557197301483607,1,-0.0012
2008-12-12,SELL,6.023703098297119,0.3519062707900051,0,0.056864640953296776
2009-12-15,BUY,10.624979972839355,0.7329368943904783,1,-0.0012
2010-12-22,SELL,15.013263702392578,0.3905297831211053,0,0.015405966472414746
2011-12-21,BUY,20.30913543701172,0.6428731679565758,1,-0.0012
2012-12-24,SELL,29.51146125793457,0.5165933793483642,0,0.003896580184757116
2013-12-24,BUY,49.0241584777832,0.5520473569680391,1,-0.0012
2014-12-24,SELL,44.69011306762695,0.5292077844706419,0,-0.0035287026116044493
2015-12-28,BUY,38.00581359863281,0.5588084443900372,1,-0.0012
2016-12-27,SELL,53.27496337890625,0.44409034036916023,0,0.0015833088209054947
2018-01-17,BUY,48.95519256591797,0.5531218163587064,1,-0.0012
2019-01-17,SELL,41.10090255737305,0.299862032428054,0,0.01887920075536762
2020-01-24,BUY,30.684326171875,0.5957291783621271,1,-0.0012
2021-01-25,SELL,42.581790924072266,0.25238676482843664,0,0.045531169022365515
2022-01-31,BUY,30.530113220214844,0.5928410452290414,1,-0.0012
2023-02-01,SELL,23.172298431396484,0.2179096135556518,0,0.0523404901664156
2024-02-05,BUY,13.611207962036133,0.559763397108304,1,-0.0012
2025-02-06,SELL,10.719645500183104,0.41506161098088074,0,-0.0012
