Date,action,close,proba,signal,net_ret
2006-10-10,BUY,20.170000076293945,0.5962342144890149,1,0.0
2007-10-11,SELL,28.34000015258789,0.4025232643607587,0,0.010942862592424697
2008-10-10,BUY,16.600000381469727,0.7620747151562894,1,-0.0012
2009-10-14,SELL,23.450000762939453,0.3321100906941043,0,0.007402183352234505
2010-10-27,BUY,25.3700008392334,0.5763395181156938,1,-0.0012
2011-10-27,SELL,27.18000030517578,0.39531116903912833,0,0.022528854471522176
2012-11-08,BUY,31.350000381469727,0.588333768742056,1,-0.0012
2013-11-11,SELL,36.43999862670898,0.5435605484080877,0,0.002380205136361814
2014-11-11,BUY,42.0099983215332,0.5650719078710125,1,-0.0012
2015-11-18,SELL,52.11000061035156,0.5173097012165373,0,0.008096911336551528
2016-11-23,BUY,61.08000183105469,0.5655417504052158,1,-0.0012
2017-11-24,SELL,90.1500015258789,0.27781276488796547,0,0.007866546017360233
2018-11-30,BUY,91.94000244140624,0.6505486430011681,1,-0.0012
2019-12-03,SELL,135.2100067138672,0.22871745766887888,0,-0.0032665640855037634
2025-03-21,BUY,448.6000061035156,0.6290179969896824,1,-0.0012
