Date,action,close,proba,signal,net_ret
2007-10-11,BUY,15.386637687683104,0.6929807871680358,1,-0.0012
2008-10-13,SELL,9.425429344177246,0.31734221072527763,0,0.1464506108108817
2009-10-13,BUY,13.014572143554688,0.6317698316506224,1,-0.0012
2010-10-13,SELL,13.43980884552002,0.5147128770237526,0,0.0023280631449601255
2011-10-12,BUY,13.568441390991213,0.6472693490340625,1,-0.0012
2012-10-11,SELL,18.58963203430176,0.4377610221093656,0,0.008094084898864963
2013-10-15,BUY,21.81859970092773,0.5818346561651581,1,-0.0012
2014-10-15,SELL,26.24930953979492,0.4611622668114249,0,-0.015904193568248924
2015-10-23,BUY,34.86143112182617,0.5825050133177027,1,-0.0012
2016-10-24,SELL,40.37917709350586,0.5290826626535454,0,0.015988742037506533
2017-10-24,BUY,48.19717025756836,0.5602595761519644,1,-0.0012
2018-10-24,SELL,52.17843246459961,0.3771867036722337,0,-0.049202562924373104
2020-01-30,BUY,72.29725646972656,0.5802492090366865,1,-0.0012
2021-01-29,SELL,91.16314697265624,0.13749418778456143,0,-0.015890418672644423
2022-01-28,BUY,132.38356018066406,0.7890866233990006,1,-0.0012
2023-01-31,SELL,99.19121551513672,0.40930341901064243,0,0.01840193367830354
2024-02-21,BUY,142.8623504638672,0.7592269592149444,1,-0.0012
2025-02-27,SELL,169.66055297851562,0.48647644695372405,0,-0.026901222229125187
