Date,action,close,proba,signal,net_ret
2007-10-26,BUY,42.48702621459961,0.5588041363782382,1,-0.0012
2008-10-28,SELL,14.947684288024902,0.42952843708345523,0,0.1419432191428743
2009-10-30,BUY,29.67284202575684,0.6928548684514751,1,-0.0012
2010-11-02,SELL,37.90200805664063,0.5287530982793949,0,0.004055447275553049
2011-11-02,BUY,36.88084030151367,0.5779410489703739,1,-0.0012
2012-11-05,SELL,54.92525863647461,0.4934455267155918,0,0.012343071962528464
2013-11-14,BUY,57.02609634399414,0.5601867401709599,1,-0.0012
2014-11-14,SELL,82.86261749267578,0.4090545141712748,0,0.015565300952528595
2015-12-07,BUY,118.98287963867188,0.5808851098793225,1,-0.0012
2016-12-06,SELL,118.83056640625,0.4612948113182884,0,-0.0005532405718286159
2017-12-11,BUY,114.12810516357422,0.5776307728625224,1,-0.0012
2018-12-12,SELL,118.52203369140624,0.5358069446711857,0,0.02203610904545359
2019-12-17,BUY,110.3916244506836,0.5927544564822105,1,-0.0012
2020-12-16,SELL,124.1862335205078,0.23775618099407864,0,-0.009295157512278628
2022-11-09,BUY,88.4943618774414,0.5513151916937729,1,-0.0012
2023-11-10,SELL,117.92623901367188,0.3231429078943114,0,0.04287494889332386
