Date,action,close,proba,signal,net_ret
2007-10-26,BUY,21.347471237182617,0.628211879291622,1,-0.0012
2008-10-28,SELL,14.168119430541992,0.32072634983879117,0,0.1037637258237237
2009-10-28,BUY,17.777313232421875,0.6718224268081858,1,-0.0012
2010-10-28,SELL,23.35794258117676,0.5321868716340615,0,0.0030693973139913414
2011-10-31,BUY,26.61511993408203,0.5600044043753228,1,-0.0012
2012-11-01,SELL,30.28298759460449,0.3810651173081536,0,0.0297310341401845
2013-11-04,BUY,38.033180236816406,0.6769961013039889,1,-0.0012
2014-11-12,SELL,40.00967025756836,0.5213951726022836,0,0.001192849340043135
2015-11-13,BUY,47.55976867675781,0.6127524267584582,1,-0.0012
2016-11-15,SELL,57.423561096191406,0.41454727859964147,0,0.025131214319234464
2017-11-15,BUY,76.7457504272461,0.563614708484801,1,-0.0012
2018-11-15,SELL,78.87350463867188,0.4633185080896445,0,0.041642020465636566
2020-02-06,BUY,104.33029174804688,0.5786176913184423,1,-0.0012
2021-02-05,SELL,136.8010711669922,0.4182827353586807,0,-0.012892708950538866
2022-02-25,BUY,152.31211853027344,0.5510057792180865,1,-0.0012
2023-02-28,SELL,175.59449768066406,0.3271931113882018,0,0.00043783547034435106
2024-08-05,BUY,196.3957672119141,0.7033749060147982,1,-0.0012
2025-08-07,SELL,222.24105834960935,0.4338267257228342,0,0.009810910953747733
