Date,action,close,proba,signal,net_ret
2006-10-10,BUY,23.91673469543457,0.5630209351201348,1,0.0
2007-10-11,SELL,22.242904663085938,0.4387241665663778,0,-0.009279747690653116
2008-10-10,BUY,13.28707218170166,0.5582942502435829,1,-0.0012
2009-10-13,SELL,14.41733169555664,0.4545204028861376,0,0.006640434782231842
2010-10-19,BUY,16.453533172607422,0.636062021782151,1,-0.0012
2011-10-18,SELL,17.4630126953125,0.4382635289951518,0,0.013336486599093346
2012-10-24,BUY,30.19790267944336,0.7290893736616865,1,-0.0012
2013-10-28,SELL,56.090431213378906,0.5273818898294,0,0.016011721224007715
2014-10-28,BUY,77.52230072021484,0.5777461895630193,1,-0.0012
2015-10-28,SELL,117.61090087890624,0.518507602256489,0,-0.0017160322379131886
2016-10-27,BUY,145.00506591796875,0.6109621781435373,1,-0.0012
2017-10-31,SELL,193.88687133789065,0.302535521515126,0,0.027391305158729652
2018-11-05,BUY,179.99661254882812,0.6433695911338821,1,-0.0012
2019-11-13,SELL,167.96070861816406,0.46165407963916344,0,-0.00022116169483079478
2020-12-09,BUY,194.379638671875,0.6394356695443976,1,-0.0012
2021-12-09,SELL,219.6943206787109,0.26570618163959536,0,-0.006228178420206308
2023-02-21,BUY,213.45135498046875,0.6369337331103065,1,-0.0012
2024-02-22,SELL,238.51675415039065,0.4293395125581485,0,-0.0008335526044641816
2025-03-07,BUY,184.15272521972656,0.6011596993058268,1,-0.0012
