Date,action,close,proba,signal,net_ret
2006-10-10,BUY,11.169513702392578,0.6967859044209365,1,0.0
2007-10-11,SELL,13.865530014038086,0.45885090602751744,0,-0.002558212978015527
2008-10-10,BUY,13.188907623291016,0.7977146226583579,1,-0.0012
2009-10-12,SELL,13.66501808166504,0.5144500618345943,0,-0.0007320521252875067
2010-10-13,BUY,13.39841365814209,0.6421712476105765,1,-0.0012
2011-10-14,SELL,15.543265342712402,0.4566141281325334,0,0.008373867562386651
2012-10-24,BUY,14.906415939331056,0.6372485397539323,1,-0.0012
2013-10-30,SELL,20.049650192260746,0.4076559175340339,0,0.0035894770297520764
2014-10-31,BUY,21.00536727905273,0.5721544420151495,1,-0.0012
2015-11-02,SELL,21.141679763793945,0.5106452209475931,0,0.02408324875275101
2016-11-03,BUY,23.528392791748047,0.605673378113304,1,-0.0012
2017-11-03,SELL,31.00607109069824,0.47149006009827377,0,0.008877780925964453
2018-11-05,BUY,41.26388168334961,0.7559122591062879,1,-0.0012
2019-11-06,SELL,49.73113250732422,0.32781099598261965,0,-0.0036913388482515894
2020-11-06,BUY,74.07892608642578,0.7443466832339062,1,-0.0012
2021-11-08,SELL,124.44305419921876,0.10301137264617576,0,0.017057784715295822
2022-11-08,BUY,76.51721954345703,0.5620482621152693,1,-0.0012
2023-12-04,SELL,64.73916625976562,0.5345577671560238,0,0.010105706484495248
2024-12-06,BUY,74.1886978149414,0.580869503027668,1,-0.0012
