Date,action,close,proba,signal,net_ret
2016-08-02,BUY,21.914085388183597,0.6168261864854302,1,-0.0012
2017-08-02,SELL,24.508331298828125,0.48764696728779955,0,0.004824044504427506
2018-08-13,BUY,24.40380096435547,0.68228426402788,1,-0.0012
2019-08-16,SELL,28.70070075988769,0.5156752601203266,0,0.01925164417718426
2020-08-21,BUY,21.228107452392575,0.7727686913695059,1,-0.0012
2021-08-25,SELL,46.77609252929688,0.41018187693444647,0,0.022898580142676518
2022-08-26,BUY,31.310104370117188,0.6168442675205872,1,-0.0012
2023-08-31,SELL,30.874032974243164,0.40504159812199647,0,-0.0036722987972578544
2024-09-27,BUY,48.76137161254883,0.6563585932033511,1,-0.0012
2025-10-01,SELL,69.83999633789062,0.41996776785190115,0,-0.01823035414348586
