Date,action,close,proba,signal,net_ret
2014-11-18,BUY,47.73078918457031,0.7152479617476394,1,0.0
2015-11-18,SELL,58.72394943237305,0.5382350910647814,0,0.01830763644060438
2016-11-18,BUY,60.45566940307617,0.6134955559204313,1,-0.0012
2017-11-20,SELL,75.35092163085938,0.5409728471453267,0,0.005938301078021048
2018-11-20,BUY,81.09385681152344,0.5658077406556499,1,-0.0012
2019-11-26,SELL,112.82269287109376,0.4443133739504939,0,0.018414408187861976
2020-11-30,BUY,106.5336685180664,0.7349904689904859,1,-0.0012
2021-11-30,SELL,116.7983169555664,0.4370819512033442,0,-0.04036692090779683
2022-11-30,BUY,108.96002197265624,0.7512529952129022,1,-0.0012
2023-12-01,SELL,105.8925323486328,0.5154695445127696,0,0.0233074932478464
2024-12-03,BUY,138.9156036376953,0.6215304643207386,1,-0.0012
